GENDER,RACE,AGE,CITEDTIME,INCIDENTLOCATION,OFFENSES,related to marijuana usage or posession?,NEIGHBORHOOD,ZONE,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y
1,0,19,2017,"VINECLIFFE ST & WYOMING ST PITTSBURGH, PA ",0,0,55,3,1914,2,5,-80.00647213,40.43051465
1,0,32,2017,"1200 Block E CARSON ST PITTSBURGH, PA ",11,0,13,3,1702,3,3,-79.98638716,40.42869554
1,1,55,2017,"100 Block RHINE PL PITTSBURGH, PA ",7,0,39,1,2620,1,1,-79.99409859,40.4667862
0,1,22,2017,"5100 Block CARNEGIE ST PITTSBURGH, PA ",14,0,48,2,1011,7,2,-79.95464984,40.4778375
0,1,25,2017,"5100 Block CARNEGIE ST PITTSBURGH, PA ",14,0,48,2,1011,7,2,-79.95464984,40.4778375
1,1,22,2017,"5100 Block CARNEGIE ST PITTSBURGH, PA ",14,0,48,2,1011,7,2,-79.95464984,40.4778375
0,0,40,2017,"2100 Block LOWRIE ST PITTSBURGH, PA ",14,0,85,1,2406,1,1,-79.97884646,40.46925739
1,1,39,2017,"3200 Block BRIGHTON RD PITTSBURGH, PA ",18,0,21,1,2715,1,1,-80.03076371,40.47563977
1,0,33,2017,"5TH AV & SMITHFIELD ST PITTSBURGH, PA ",13,0,86,2,201,6,6,-79.99864594,40.44008562
1,0,71,2017,"3700 Block FORBES AV PITTSBURGH, PA ",2,0,22,4,405,3,3,-79.95736834,40.44102425
0,1,35,2017,"1600 Block LOWRIE ST PITTSBURGH, PA ",0,0,85,1,2406,1,1,-79.98355886,40.46274332
0,1,35,2017,"1600 Block LOWRIE ST PITTSBURGH, PA ",0,0,85,1,2406,1,1,-79.98355886,40.46274332
0,1,35,2017,"1600 Block LOWRIE ST PITTSBURGH, PA ",0,0,85,1,2406,1,1,-79.98355886,40.46274332
0,1,35,2017,"1600 Block LOWRIE ST PITTSBURGH, PA ",0,0,85,1,2406,1,1,-79.98355886,40.46274332
0,1,35,2017,"1600 Block LOWRIE ST PITTSBURGH, PA ",0,0,85,1,2406,1,1,-79.98355886,40.46274332
,1,57,2017,"400 Block CEDAR AV PITTSBURGH, PA ",19,0,4,1,2304,1,1,-80.00076377,40.45182616
0,0,23,2017,"5TH AV & GRAEME ST PITTSBURGH, PA ",2,0,86,2,201,6,6,-80.00249374,40.44152984
1,0,27,2017,"S 18TH ST & E CARSON ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98056196,40.42875859
1,1,23,2017,"FEDERAL ST & W ROBINSON PITTSBURGH, PA ",0,0,20,1,2205,,,0,0
1,0,56,2017,"E NORTH AV & FEDERAL ST PITTSBURGH, PA ",3,0,12,1,2204,1,1,-80.00663235,40.45544902
1,0,27,2017,"1500 Block E CARSON ST PITTSBURGH, PA ",2,0,50,3,1706,3,3,-79.98330671,40.42868483
1,1,57,2017,"FORBES AV & ATWOOD ST PITTSBURGH, PA ",10,0,22,4,405,3,3,-79.95762583,40.44109003
1,1,31,2017,"E OHIO ST & MIDDLE ST PITTSBURGH, PA ",8,0,4,1,2304,,,0,0
0,0,19,2017,"3200 Block KENNETT SQ PITTSBURGH, PA ",1,0,75,4,409,3,3,-79.96117302,40.43429968
0,0,19,2017,"3200 Block KENNETT SQ PITTSBURGH, PA ",9,0,75,4,409,3,3,-79.96117302,40.43429968
1,0,35,2017,"2000 Block WHARTON ST PITTSBURGH, PA ",18,0,13,3,1702,3,3,-79.97681333,40.43002082
1,1,35,2017,"9TH ST & WOOD ST PITTSBURGH, PA ",2,0,86,2,201,,,0,0
0,1,20,2017,"3200 Block E CARSON ST PITTSBURGH, PA ",18,0,13,3,1609,2,5,-80.05031095,40.46153932
0,0,20,2017,"1500 Block BRIGHTON RD PITTSBURGH, PA ",9,0,20,1,2205,6,1,-80.01651556,40.45651505
1,1,54,2017,"GENERAL ROBINSON & MAZEROSKI PITTSBURGH, PA ",0,0,20,1,2205,1,6,-80.00764779,40.44768921
1,1,58,2017,"GENERAL ROBINSON & MAZEROSKI PITTSBURGH, PA ",0,0,20,1,2205,1,6,-80.00764779,40.44768921
1,1,53,2017,"FEDERAL ST & W GENERAL ROBINSON PITTSBURGH, PA ",0,0,20,1,2205,1,6,-80.00425006,40.44824568
,1,58,2017,"FEDERAL ST & GENERAL ROBINSON PITTSBURGH, PA ",0,0,20,1,2205,1,6,-80.00425006,40.44824568
0,0,22,2017,"700 Block EXCELSIOR ST PITTSBURGH, PA ",10,0,19,3,1803,3,5,-79.99577535,40.422704
0,0,31,2017,"700 Block EXCELSIOR ST PITTSBURGH, PA ",10,0,19,3,1803,3,5,-79.99577535,40.422704
0,0,30,2017,"700 Block EXCELSIOR ST PITTSBURGH, PA ",10,0,19,3,1803,3,5,-79.99577535,40.422704
0,0,37,2017,"1500 Block WESTFIELD ST PITTSBURGH, PA ",7,0,36,6,1916,4,5,-80.019307,40.41194223
1,0,36,2017,"1500 Block E CARSON ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98330671,40.42868483
1,0,36,2017,"1500 Block E CARSON ST PITTSBURGH, PA ",5,0,13,3,1702,3,3,-79.98330671,40.42868483
1,0,71,2017,"3400 Block FORBES AV PITTSBURGH, PA ",2,0,22,4,405,3,3,-79.96089738,40.4384111
0,1,33,2017,"BERND ST & BAUSMAN ST PITTSBURGH, PA ",14,0,60,3,1809,4,5,-79.99812471,40.41530517
1,0,49,2017,"E CARSON ST & S 18TH ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98056196,40.42875859
1,0,16,2017,"5800 Block NORTHUMBERLAND ST PITTSBURGH, PA ",9,0,90,4,1403,8,3,-79.92328792,40.44137231
1,0,55,2017,"1100 Block BROWNSVILLE RD PITTSBURGH, PA ",11,0,11,3,2902,4,3,-79.99089923,40.40493936
0,0,36,2017,"800 Block BOGGS AV PITTSBURGH, PA ",50,0,55,3,1915,4,5,-80.01241167,40.41848978
0,0,36,2017,"800 Block BOGGS AV PITTSBURGH, PA ",1,0,55,3,1915,4,5,-80.01241167,40.41848978
1,0,25,2017,"100 Block 9TH ST PITTSBURGH, PA ",7,0,86,2,201,3,3,-79.98969248,40.42720045
0,0,42,2017,"10TH ST & PENN AV PITTSBURGH, PA ",2,0,99,2,,6,6,-79.9956091,40.4444564
0,1,30,2017,"200 Block SUNCREST ST PITTSBURGH, PA ",1,0,61,3,3001,,,-79.99037609,40.41035674
1,1,34,2017,"2500 Block W LIBERTY AV PITTSBURGH, PA ",4,0,36,6,1920,4,5,-80.02549344,40.39918465
1,1,32,2017,"GRANDVIEW PARK ACCESS RD & BAILEY AV PITTSBURGH, PA ",1,0,19,3,1803,3,5,-79.99754835,40.42599173
1,1,32,2017,"GRANDVIEW PARK ACCESS RD & BAILEY AV PITTSBURGH, PA ",2,0,19,3,1803,3,5,-79.99754835,40.42599173
1,1,32,2017,"GRANDVIEW PARK ACCESS RD & BAILEY AV PITTSBURGH, PA ",0,0,19,3,1803,3,5,-79.99754835,40.42599173
1,0,44,2017,"2200 Block EAST ST PITTSBURGH, PA ",2,0,39,1,2620,1,1,-80.00119619,40.4686697
1,0,32,2017,"100 Block ART ROONEY AV PITTSBURGH, PA ",16,0,20,1,2205,1,6,-80.01631623,40.44631465
1,1,22,2017,"100 Block ART ROONEY AV PITTSBURGH, PA ",10,0,15,1,2805,1,6,-80.01631623,40.44631465
1,1,22,2017,"100 Block ART ROONEY AV PITTSBURGH, PA ",14,0,20,1,2205,1,6,-80.01631623,40.44631465
1,1,22,2017,"100 Block ART ROONEY AV PITTSBURGH, PA ",2,0,20,1,2205,1,6,-80.01631623,40.44631465
1,1,54,2017,"MARKET ST & LIBERTY AV PITTSBURGH, PA ",2,0,86,2,201,6,6,-80.0017944,40.44192378
1,1,54,2017,"MARKET ST & LIBERTY AV PITTSBURGH, PA ",3,0,86,2,201,6,6,-80.0017944,40.44192378
0,0,36,2017,"0 Block MARKET SQ PITTSBURGH, PA ",2,0,86,2,201,6,6,-80.00302865,40.4406135
0,0,36,2017,"0 Block MARKET SQ PITTSBURGH, PA ",3,0,86,1,201,6,6,-80.00302865,40.4406135
0,0,53,2017,"1600 Block SHADY AV PITTSBURGH, PA ",0,0,90,4,1403,5,3,-79.91964293,40.43994825
1,0,28,2017,"FORBES AV & ATWOOD ST PITTSBURGH, PA ",10,0,22,4,405,3,3,-79.95762583,40.44109003
1,0,40,2017,"LORENZ AV & CHARTIERS AV PITTSBURGH, PA ",20,0,35,6,2020,2,5,-80.04063013,40.44397301
1,0,18,2017,"ENGLISH LANE & BEECHWOOD BL PITTSBURGH, PA ",9,0,46,4,1408,5,3,-79.91533356,40.42988755
0,0,22,2017,"S 16TH ST & ROLAND ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98283645,40.42854098
0,0,22,2017,"S 16TH ST & ROLAND ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98283645,40.42854098
1,0,27,2017,"E CARSON ST & S 14TH ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98414574,40.42879918
0,1,22,2017,"200 Block STEUBEN ST PITTSBURGH, PA ",7,0,35,6,2020,2,5,-80.03615436,40.44150025
1,1,55,2017,"1300 Block BUENA VISTA ST PITTSBURGH, PA ",2,0,99,1,,1,1,-80.01418809,40.45610724
1,3,21,2017,"300 Block 20 DR PITTSBURGH, PA ",14,0,62,1,2108,1,6,-80.01179547,40.44576994
0,0,32,2017,"1500 Block E CARSON ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98330671,40.42868483
1,0,31,2017,"4300 Block BUTLER ST PITTSBURGH, PA ",2,0,72,2,902,7,2,-79.96004252,40.47057751
1,0,38,2017,"E CARSON ST & S 14TH ST PITTSBURGH, PA ",10,0,13,3,1702,3,3,-79.98414574,40.42879918
1,0,24,2017,"1400 Block E CARSON ST PITTSBURGH, PA ",5,0,13,3,1702,3,3,-79.98403098,40.42864859
1,0,22,2017,"S 16TH ST & ROLAND ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98283645,40.42854098
1,0,57,2017,"BINGHAM ST & S 17TH ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98198295,40.42946086
0,0,27,2017,"100 Block 7TH ST PITTSBURGH, PA ",14,0,86,2,201,6,6,-80.00099348,40.44413678
1,0,71,2017,"1900 Block MURRAY AV PITTSBURGH, PA ",2,0,46,4,1408,5,3,-79.92306465,40.43587165
1,0,39,2017,"1600 Block E CARSON ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98264653,40.42874675
1,0,39,2017,"1600 Block E CARSON ST PITTSBURGH, PA ",5,0,13,3,1702,3,3,-79.98264653,40.42874675
1,1,26,2017,"1600 Block E CARSON ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98264653,40.42874675
0,0,42,2017,"300 Block 20 DR PITTSBURGH, PA ",13,0,20,1,2205,1,6,-80.01179547,40.44576994
0,0,42,2017,"300 Block 20 DR PITTSBURGH, PA ",2,0,20,1,2205,1,6,-80.01179547,40.44576994
0,0,42,2017,"300 Block 20 DR PITTSBURGH, PA ",8,0,20,1,2205,1,6,-80.01179547,40.44576994
1,2,23,2017,"S 15TH ST & E CARSON ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98342493,40.42881518
1,0,27,2017,"S 15TH ST & E CARSON ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98342493,40.42881518
0,1,47,2017,"6200 Block PENN AV PITTSBURGH, PA ",2,0,9,5,1115,8,2,-79.92271679,40.46059432
0,1,47,2017,"6200 Block PENN AV PITTSBURGH, PA ",5,0,9,5,1115,8,2,-79.92271679,40.46059432
0,1,38,2017,"6200 Block PENN AV PITTSBURGH, PA ",14,0,9,5,1115,8,2,-79.92271679,40.46059432
1,0,38,2017,"5TH AV & MARKET ST PITTSBURGH, PA ",2,0,86,2,201,6,6,-80.00210877,40.44138289
1,3,27,2017,"6TH ST & LIBERTY ST PITTSBURGH, PA ",2,0,86,2,201,6,6,-80.0017944,40.44192378
1,1,29,2017,"100 Block SMITHFIELD ST PITTSBURGH, PA ",7,0,86,2,201,6,6,-80.00022114,40.43729589
1,1,53,2017,"MARKET ST & 5TH AV PITTSBURGH, PA ",13,0,86,2,201,6,6,-80.00210877,40.44138289
1,0,60,2017,"1100 Block SHEFFIELD ST PITTSBURGH, PA ",2,0,41,1,2107,6,1,-80.02126185,40.45420401
1,0,48,2017,"2200 Block BOUSTEAD ST PITTSBURGH, PA ",14,0,36,6,1920,2,5,-80.03179996,40.40504548
1,1,29,2017,"400 Block GARNER CT PITTSBURGH, PA ",14,0,47,2,510,6,3,-79.96998937,40.44246529
1,3,27,2017,"1600 Block 5TH AV PITTSBURGH, PA ",2,0,40,2,103,6,3,-79.98386148,40.43825639
1,1,53,2017,"2100 Block ECCLES ST PITTSBURGH, PA ",0,0,50,3,1608,3,3,-79.97713293,40.41841059
1,0,54,2017,"5TH AV & MARKET ST PITTSBURGH, PA ",13,0,86,2,201,6,6,-80.00210877,40.44138289
1,1,54,2017,"MARKET ST & LIBERTY AV PITTSBURGH, PA ",13,0,86,2,201,6,6,-80.0017944,40.44192378
1,1,48,2017,"MARKET ST & 5TH AV PITTSBURGH, PA ",13,0,86,2,201,6,6,-80.00210877,40.44138289
1,0,34,2017,"600 Block MINNESOTA ST PITTSBURGH, PA ",14,0,6,4,1517,5,3,-79.93881577,40.42522454
1,0,42,2017,"3RD AV & WOOD ST PITTSBURGH, PA ",2,0,86,2,201,6,6,-80.00163703,40.43887822
1,0,22,2017,"THREE RIVERS HERITAGE TRAIL PITTSBURGH, PA ",4,0,13,3,1702,,,0,0
1,3,27,2017,"800 Block E CARSON ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.99075428,40.42765454
0,1,26,2017,"E CARSON ST & S 17TH ST PITTSBURGH, PA ",13,0,13,3,1702,3,3,-79.98204758,40.42883493
0,1,21,2017,"E CARSON ST & S 17TH ST PITTSBURGH, PA ",13,0,13,3,1702,3,3,-79.98204758,40.42883493
1,1,63,2017,"CENTRE AV & N CRAIG ST PITTSBURGH, PA ",2,0,71,4,507,8,3,-79.95201778,40.45188388
0,0,21,2017,"1700 Block E CARSON ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98186901,40.4285852
0,0,21,2017,"1700 Block E CARSON ST PITTSBURGH, PA ",9,0,13,3,1702,3,3,-79.98186901,40.4285852
1,0,26,2017,"S 15TH ST & E CARSON ST PITTSBURGH, PA ",5,0,13,3,1702,3,3,-79.98342493,40.42881518
1,0,26,2017,"S 15TH ST & E CARSON ST PITTSBURGH, PA ",13,0,13,3,1702,3,3,-79.98342493,40.42881518
1,1,14,2017,"400 Block NORTON ST PITTSBURGH, PA ",8,0,55,3,1914,2,5,-80.01045495,40.42558651
1,0,23,2017,"1500 Block E CARSON ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98330671,40.42868483
1,0,19,2017,"0 Block ALLEGHENY AV PITTSBURGH, PA ",2,0,62,1,2108,6,6,-80.01815518,40.44893092
1,0,19,2017,"0 Block ALLEGHENY AV PITTSBURGH, PA ",10,0,62,1,2108,6,6,-80.01815518,40.44893092
1,0,33,2017,"S 17TH ST & WRIGHTS WY PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98199715,40.42931986
0,1,26,2017,"KLEBER ST & JAYME WY PITTSBURGH, PA ",0,0,31,1,2701,1,1,-80.03812442,40.48660135
1,0,50,2017,"1800 Block E CARSON ST PITTSBURGH, PA ",14,0,13,3,1702,3,3,-79.9802658,40.42847887
0,3,24,2017,"WOODS RUN AV & BRIGHTON RD PITTSBURGH, PA ",1,0,31,1,2703,1,1,-80.03171871,40.47648918
1,1,43,2017,"1600 Block E CARSON ST PITTSBURGH, PA ",12,0,13,3,1702,3,3,-79.98264653,40.42874675
0,1,43,2017,"1600 Block E CARSON ST PITTSBURGH, PA ",12,0,13,3,1702,3,3,-79.98264653,40.42874675
1,1,42,2017,"1600 Block E CARSON ST PITTSBURGH, PA ",1,0,13,3,1702,3,3,-79.98264653,40.42874675
1,0,23,2017,"90 Block S 13TH ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98535592,40.42747586
1,0,50,2017,"500 Block BERKSHIRE AV PITTSBURGH, PA ",14,0,7,6,1918,4,5,-80.02413023,40.39545154
0,1,37,2017,"700 Block BUCYRUS ST PITTSBURGH, PA ",0,0,35,6,2020,2,5,-80.03988786,40.44565366
0,1,23,2017,"5100 Block LANGHORN ST PITTSBURGH, PA ",5,0,32,4,1501,5,3,-79.94785349,40.40653513
0,1,41,2017,"5100 Block LANGHORN ST PITTSBURGH, PA ",17,0,32,4,1501,5,3,-79.94785349,40.40653513
1,0,23,2017,"0 Block S 18TH ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.97941678,40.4217084
1,0,34,2017,"1600 Block SEATON ST PITTSBURGH, PA ",14,0,7,6,1918,4,5,-80.00922136,40.38874193
1,0,22,2017,"4400 Block BROWNS HILL RD PITTSBURGH, PA ",10,0,6,4,1517,5,3,-79.92703317,40.41949053
1,0,22,2017,"4400 Block BROWNS HILL RD PITTSBURGH, PA ",10,0,6,4,1517,5,3,-79.92703317,40.41949053
1,0,22,2017,"4400 Block BROWNS HILL RD PITTSBURGH, PA ",14,0,6,4,1517,5,3,-79.92703317,40.41949053
1,0,22,2017,"4400 Block BROWNS HILL RD PITTSBURGH, PA ",14,0,6,4,1517,5,3,-79.92703317,40.41949053
1,0,22,2017,"4400 Block BROWNS HILL RD PITTSBURGH, PA ",2,0,6,4,1517,5,3,-79.92703317,40.41949053
1,0,22,2017,"4400 Block BROWNS HILL RD PITTSBURGH, PA ",7,0,6,4,1517,5,3,-79.92703317,40.41949053
0,1,18,2017,"300 Block MICHIGAN ST PITTSBURGH, PA ",14,0,60,3,1809,4,5,-80.00228658,40.41581852
1,1,27,2017,"300 Block MICHIGAN ST PITTSBURGH, PA ",14,0,60,3,1809,4,5,-80.00228658,40.41581852
0,1,30,2017,"MERLE ST & CHARTIERS AV PITTSBURGH, PA ",0,0,89,6,2807,2,5,-80.07691411,40.45876063
0,1,30,2017,"MERLE ST & CHARTIERS AV PITTSBURGH, PA ",0,0,89,6,2807,2,5,-80.07691411,40.45876063
0,1,30,2017,"MERLE ST & CHARTIERS AV PITTSBURGH, PA ",0,0,89,6,2807,2,5,-80.07691411,40.45876063
0,1,30,2017,"MERLE ST & CHARTIERS AV PITTSBURGH, PA ",0,0,89,6,2807,2,5,-80.07691411,40.45876063
1,0,21,2017,"300 Block BLVD OF THE ALLIES PITTSBURGH, PA ",10,0,86,2,201,6,6,-80.00185334,40.43809116
1,1,21,2017,"300 Block BLVD OF THE ALLIES PITTSBURGH, PA ",10,0,86,2,201,6,6,-80.00185334,40.43809116
1,0,39,2017,"S 15TH ST & E CARSON ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98342493,40.42881518
1,3,27,2017,"CEDAR AV & EAST OHIO ST PITTSBURGH, PA ",2,0,12,1,2204,1,1,-80.00169385,40.45331224
1,0,57,2017,"600 Block MINNESOTA ST PITTSBURGH, PA ",14,0,6,4,1517,5,3,-79.93881577,40.42522454
0,1,22,2017,"2700 Block BARNETT WY PITTSBURGH, PA ",7,0,34,2,509,6,3,-79.96998758,40.4512339
1,0,22,2017,"E CARSON ST & S 16TH ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98271222,40.4288317
1,0,23,2017,"80 Block S 15TH ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98357299,40.4285553
1,0,22,2017,"1700 Block WRIGHTS WY PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98195857,40.42926234
1,0,39,2017,"E OHIO ST & MADISON AV PITTSBURGH, PA ",0,0,4,1,2304,1,1,-79.99679212,40.4541044
1,1,21,2017,"FEDERAL ST & GEN ROBINSON PITTSBURGH, PA ",0,0,20,1,2205,,,0,0
1,1,41,2017,"VIRGIN WY & NASH ST PITTSBURGH, PA ",3,0,4,1,2304,1,1,-79.99814043,40.45360246
1,1,50,2017,"CENTRE AV & MOREWOOD ST PITTSBURGH, PA ",2,0,67,4,709,8,2,-79.94444833,40.45415998
1,0,53,2017,"40 Block S 10TH ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98868195,40.42943053
1,0,53,2017,"40 Block S 10TH ST PITTSBURGH, PA ",1,0,13,3,1702,3,3,-79.98868195,40.42943053
0,0,42,2017,"WOOD ST PITTSBURGH, PA ",67,0,86,2,201,,,0,0
0,1,37,2017,"1000 Block 7 BL PITTSBURGH, PA ",2,0,7,6,1919,4,5,-80.01767607,40.39215439
0,0,36,2017,"100 Block FEDERAL ST PITTSBURGH, PA ",2,0,20,1,2205,1,6,-80.00376367,40.44779138
1,0,31,2017,"100 Block FEDERAL ST PITTSBURGH, PA ",2,0,20,1,2205,1,6,-80.00376367,40.44779138
1,1,17,2017,"ROLL WY & DUART WY PITTSBURGH, PA ",0,0,61,3,3001,3,5,-79.99116391,40.41007632
1,0,42,2017,"1800 Block E CARSON ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.9802658,40.42847887
1,1,51,2017,"300 Block REIFERT ST PITTSBURGH, PA ",2,0,61,3,3001,3,5,-79.99417986,40.40835502
1,1,51,2017,"300 Block REIFERT ST PITTSBURGH, PA ",14,0,61,3,3001,3,5,-79.99417986,40.40835502
1,1,62,2017,"ADDISON ST & ELMORE ST PITTSBURGH, PA ",2,0,47,2,511,6,3,-79.97557298,40.44236025
0,1,57,2017,"700 Block CEDAR AV PITTSBURGH, PA ",13,0,4,1,2304,1,1,-80.00151678,40.45298858
0,1,42,2017,"700 Block CEDAR AV PITTSBURGH, PA ",13,0,4,1,2304,1,1,-80.00151678,40.45298858
0,1,49,2017,"2400 Block CHAUNCEY DR PITTSBURGH, PA ",7,0,34,2,509,6,3,-79.97459725,40.44992033
0,1,49,2017,"2400 Block CHAUNCEY DR PITTSBURGH, PA ",14,0,34,2,509,6,3,-79.97459725,40.44992033
0,1,57,2017,"700 Block CEDAR AV PITTSBURGH, PA ",1,0,4,1,2304,1,1,-80.00151678,40.45298858
1,0,42,2017,"GENERAL ROBINSON ST & TONY DORSETT DR PITTSBURGH, PA ",0,0,20,1,2205,1,6,-80.01030287,40.44727154
0,1,28,2017,"200 Block ELMORE ST PITTSBURGH, PA ",14,0,23,2,501,6,3,-79.97534609,40.44181467
1,1,54,2017,"5TH AV & MARKET ST PITTSBURGH, PA ",2,0,86,2,201,6,6,-80.00210877,40.44138289
0,1,52,2017,"CENTRE AV & N NEVILLE ST PITTSBURGH, PA ",2,0,71,4,507,8,3,-79.94968809,40.45258449
0,1,52,2017,"CENTRE AV & N NEVILLE ST PITTSBURGH, PA ",4,0,71,4,507,8,3,-79.94968809,40.45258449
0,1,52,2017,"CENTRE AV & N NEVILLE ST PITTSBURGH, PA ",26,0,71,4,507,8,3,-79.94968809,40.45258449
1,3,21,2017,"700 Block BELLEFONTE ST PITTSBURGH, PA ",2,0,67,4,703,8,2,-79.93477812,40.45224989
1,3,21,2017,"700 Block BELLEFONTE ST PITTSBURGH, PA ",8,0,67,4,703,8,2,-79.93477812,40.45224989
1,0,32,2017,"100 Block S 16TH ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98310596,40.42843857
0,1,46,2017,"5100 Block LANGHORN ST PITTSBURGH, PA ",1,0,32,4,1501,5,3,-79.94785349,40.40653513
1,0,52,2017,"1600 Block PENN AV PITTSBURGH, PA ",2,0,24,2,203,7,6,-79.98741522,40.44880026
0,3,28,2017,"S 16TH ST & E CARSON ST PITTSBURGH, PA ",12,0,13,3,1702,3,3,-79.98271222,40.4288317
0,2,24,2017,"S 16TH ST & E CARSON ST PITTSBURGH, PA ",12,0,13,3,1702,3,3,-79.98271222,40.4288317
0,1,26,2017,"S 16TH ST & E CARSON ST PITTSBURGH, PA ",12,0,13,3,1702,3,3,-79.98271222,40.4288317
1,0,34,2017,"S 15TH ST & E CARSON ST PITTSBURGH, PA ",10,0,13,3,1702,3,3,-79.98342493,40.42881518
0,0,22,2017,"80 Block S 15TH ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98357299,40.4285553
1,1,44,2017,"4800 Block LOUGEAN AV PITTSBURGH, PA ",5,0,53,4,3102,5,3,-79.91164287,40.37615643
0,1,20,2017,"7500 Block PENN AV PITTSBURGH, PA ",9,0,44,4,1406,9,3,-79.8965735,40.44728633
0,1,20,2017,"7500 Block PENN AV PITTSBURGH, PA ",2,0,44,4,1406,9,3,-79.8965735,40.44728633
0,1,20,2017,"7500 Block PENN AV PITTSBURGH, PA ",1,0,44,4,1406,9,3,-79.8965735,40.44728633
0,1,18,2017,"7500 Block PENN AV PITTSBURGH, PA ",9,0,44,4,1406,9,3,-79.8965735,40.44728633
0,1,18,2017,"7500 Block PENN AV PITTSBURGH, PA ",2,0,44,4,1406,9,3,-79.8965735,40.44728633
0,1,18,2017,"7500 Block PENN AV PITTSBURGH, PA ",1,0,44,4,1406,9,3,-79.8965735,40.44728633
1,1,60,2017,"CENTRE AV & DEVILLIERS ST PITTSBURGH, PA ",8,0,63,2,305,6,3,-79.98034215,40.44363173
1,1,60,2017,"CENTRE AV & DEVILLIERS ST PITTSBURGH, PA ",4,0,63,2,305,6,3,-79.98034215,40.44363173
1,1,53,2017,"5TH AV & MARKET ST PITTSBURGH, PA ",5,0,86,2,201,6,6,-80.00210877,40.44138289
1,1,53,2017,"5TH AV & MARKET ST PITTSBURGH, PA ",51,0,86,2,201,6,6,-80.00210877,40.44138289
1,1,53,2017,"5TH AV & MARKET ST PITTSBURGH, PA ",2,0,86,2,201,6,6,-80.00210877,40.44138289
1,1,53,2017,"5TH AV PITTSBURGH, PA ",2,0,86,2,201,1,1,-79.998571,40.45695057
1,1,53,2017,"5TH AV PITTSBURGH, PA ",5,0,86,2,201,1,1,-79.998571,40.45695057
1,0,16,2017,"BAUSMAN ST & E AMANDA AV PITTSBURGH, PA ",0,0,61,3,3001,,,-79.9880386,40.41443424
1,0,17,2017,"50 Block CLIFTON ST PITTSBURGH, PA ",1,0,11,3,2904,4,3,-79.98077676,40.38847407
1,0,67,2017,"1700 Block BROWNSVILLE RD PITTSBURGH, PA ",2,0,11,3,2902,4,3,-79.987716,40.39763576
1,1,53,2017,"MARKET SQ PITTSBURGH, PA ",2,0,86,2,201,,,0,0
1,0,24,2017,"100 Block ST JOSEPH WY PITTSBURGH, PA ",5,0,50,3,1706,3,3,-79.98538917,40.42389783
1,0,32,2017,"500 Block W STATION SQUARE DR PITTSBURGH, PA ",1,0,59,3,1921,2,5,-80.01168396,40.43699227
0,1,28,2017,"7000 Block HERMITAGE ST PITTSBURGH, PA ",22,0,29,5,1301,9,2,-79.89996743,40.4612172
0,0,28,2017,"7000 Block HERMITAGE ST PITTSBURGH, PA ",22,0,29,5,1301,9,2,-79.89996743,40.4612172
1,0,37,2017,"6TH ST PITTSBURGH, PA ",0,0,86,2,201,,,0,0
0,0,21,2017,"MARKET ST & FORBES AV PITTSBURGH, PA ",8,0,86,2,201,6,6,-80.00218991,40.44058363
1,1,40,2017,"S 14 TH ST & E CARSON ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98414574,40.42879918
1,0,31,2017,"600 Block CALERA ST PITTSBURGH, PA ",14,0,96,4,3101,5,3,-79.93453239,40.3803258
1,0,36,2017,"5TH AV & SMITHFIELD ST PITTSBURGH, PA ",2,0,86,2,201,6,6,-79.99864594,40.44008562
0,1,52,2017,"1300 Block E CARSON ST PITTSBURGH, PA ",1,0,13,3,1702,3,3,-79.98517511,40.42860697
